ObjectID,NLFID,CTL_BEGIN_NBR,CTL_END_NBR,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,LENGTH_OF_SEGMENT,ODOT_DISTRICT,COUNTY_CD,COUNTY,AADT_TOTAL,AADT_TRUCK,LANES,ROADWAY_WIDTH_NBR,PAVE_TYPE_CODE,PAVE_TYPE_COMPOSITE,PAVE_TYPE__JCP,PREDICTED_PCR_YEAR,PREDICTED_PCR_NBR,PCR_DIRECTION_TO_USE,ACTUAL_PCR_YEAR,ACTUAL_PCR_DOWN,ACTUAL_PCR_NBR,ACTUAL_PCR_UP,PROJECT_ACTIVITY,PROJECT_YEAR,PID,PROJECT_1_ACTIVITY,PROJECT_1_COST,PROJECT_1_YEAR,PROJECT_2_ACTIVITY,PROJECT_2_COST,PROJECT_2_YEAR,PROJECT_3_ACTIVITY,PROJECT_3_COST,PROJECT_3_YEAR,PAVE_TYPE,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_OR_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,DIVIDED_HWY,ACCESS_CONTROL,URBAN_AREA_CODE,BASE_TYPE,FUNCTIONAL_CLASS,HPMS_SAMPLE_ID,MAINTENANCE_AUTHORITY,NHS,PRIORITY_SYSTEM,SURFACE_TYPE,SURFACE_WIDTH,ESAL_TOTAL,LEFT_MUNI_NAME,RIGHT_MUNI_NAME,LEFT_TWP_NAME,RIGHT_TWP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3273569,SADASR00136**C,15.18,15.823,S,SR,00136,0.643,09,ADA,ADAMS,3137,272,2,20,3,?,?,2019,95,UP,2018,-1,99,99,50,2017,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,WAYNE,WAYNE,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1330.889671
3273570,SASDSR00060**C,5.58,5.589,S,SR,00060,0.009,03,ASD,ASHLAND,5133,531,2,20,3,?,?,2021,70,UP,2018,-1,78,78,38,2015,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,MF,4.9,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,LF,4.2,N,3,99999,I,4,NA,NA,NA,G,G,20,123130,NA,NA,GREEN,GREEN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,19.195713
3273571,SALLIR00075**C,13.314,14.834,S,IR,00075,1.52,01,ALL,ALLEN,36592,12583,4,76,4,J,?,2019,98,UP,2018,73,69,69,60,2010,94206,60,7730803.82,2019,Nul,0,0,Nul,0,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,LO,1.5,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Y,1,99999,P,1,NA,NA,N,P,G,48,NA,NA,NA,BATH,BATH,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,3233.22152
3273572,SALLSR00309**C,18.39,19.194,S,SR,00309,0.804,01,ALL,ALLEN,6901,301,2,40,3,?,?,2022,88,UP,2018,-1,68,68,50,2003,105524,50,643374.01,2019,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,LO,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,4,NA,NA,NA,G,G,24,NA,NA,NA,BATH,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1705.256999
3273573,SADASR00348**C,12.815,13.55,S,SR,00348,0.735,09,ADA,ADAMS,597,83,2,22,3,?,?,2023,69,UP,2018,-1,79,79,50,2009,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LF,2.8,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,MF,7.35,N,3,99999,I,5,NA,NA,NA,G,G,18,NA,NA,NA,JEFFERSON,JEFFERSON,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1518.844682
3273574,SASDSR00039**C,0,0.4,S,SR,00039,0.4,03,ASD,ASHLAND,2256,364,2,29,3,?,?,2018,84,UP,2018,-1,84,84,60,2016,101438,30,261690.46,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LF,4.2,N,3,99999,L,5,NA,NA,NA,G,G,20,109722,NA,NA,GREEN,GREEN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,848.583983
3273575,SADASR00247**C,3.551,5.816,S,SR,00247,2.265,09,ADA,ADAMS,888,57,2,24,3,?,?,2021,81,UP,2018,-1,85,85,60,2008,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,TIFFIN,TIFFIN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,4680.596744
3273576,SASDSR00003**C,4.089,5.1,S,SR,00003,1.011,03,ASD,ASHLAND,6213,772,2,26,3,?,?,2022,88,UP,2018,-1,66,66,60,2009,97045,60,447449.68,2020,30,508104.62,2025,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,4,NA,NA,NA,G,G,24,242932,LOUDONVILLE,LOUDONVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,2144.668668
3273577,SADASR00032**C,1.708,2.293,S,SR,00032,0.585,09,ADA,ADAMS,9874,1319,4,72,3,?,?,2018,96,UP,2018,96,96,96,60,2012,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,2,99999,L,3,NA,NA,N,P,G,48,NA,WINCHESTER,WINCHESTER,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1207.897108
3273578,SADASR00032**C,19.984,19.99,S,SR,00032,0.006,09,ADA,ADAMS,6164,1259,4,72,3,?,?,2020,93,UP,2018,85,82,82,38,2018,81716,38,34935.18,2018,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Y,2,99999,L,3,NA,NA,N,P,G,48,NA,NA,NA,FRANKLIN,FRANKLIN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,12.412765
3273579,SALLSR00117**C,18.454,18.56,S,SR,00117,0.106,01,ALL,ALLEN,25906,1411,4,51,2,?,P,2022,72,UP,2018,-1,81,81,50,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LF,3.2,NA,NA,LO,1.2,LO,2,NA,NA,NA,NA,NA,NA,LO,2,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.2,NA,0,NA,NA,NA,NA,MO,4.2,NA,NA,MO,7.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,N,1,49852,NA,3,000117018480,NA,5,G,E,86,NA,NA,NA,BATH,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,223.354428
3273580,SADASR00041**C,12.331,12.55,S,SR,00041,0.219,09,ADA,ADAMS,10819,578,2,25,3,?,?,2019,79,UP,2018,-1,82,82,60,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,MO,4.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LF,4.2,N,3,99999,N,4,NA,NA,NA,G,G,22,NA,WEST UNION,WEST UNION,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,452.87876
3273581,SALLSR00081**C,13.902,14.107,S,SR,00081,0.205,01,ALL,ALLEN,15378,160,4,60,3,?,?,2020,98,UP,2018,-1,84,84,Nul,0,105527,50,91718.13,2020,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,49852,L,3,NA,NA,NA,G,G,60,NA,NA,NA,AMERICAN,AMERICAN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,435.233573
3273582,SADASR00136**C,19.127,19.227,S,SR,00136,0.1,09,ADA,ADAMS,2998,181,2,27,3,?,?,2022,60,UP,2018,-1,70,70,60,2004,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,MF,5.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,HF,10.5,N,3,99999,K,5,NA,NA,NA,G,G,20,NA,WINCHESTER,WINCHESTER,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,207.016983
3273583,SADASR00073**C,7.903,8.848,S,SR,00073,0.945,09,ADA,ADAMS,921,99,2,26,3,?,?,2020,93,UP,2018,-1,99,99,50,2017,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,I,5,NA,NA,NA,G,G,20,NA,NA,NA,FRANKLIN,FRANKLIN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,1955.97307
3273584,SALLSR00117**C,2.844,2.845,S,SR,00117,0.001,01,ALL,ALLEN,4544,164,2,34,3,?,?,2021,98,UP,2018,-1,74,74,50,2006,107637,60,145919.61,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LO,1.5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,NA,NA,NA,G,G,26,NA,SPENCERVILLE,SPENCERVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,2.117897
3273585,SALLSR00066**C,1.21,1.319,S,SR,00066,0.109,01,ALL,ALLEN,3362,243,2,36,3,?,?,2018,76,UP,2018,-1,76,76,52,2006,107637,50,63759.57,2021,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,MO,4.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LF,4.2,N,3,99999,N,5,NA,NA,NA,G,G,34,NA,SPENCERVILLE,SPENCERVILLE,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,234.507054
3273586,SADASR00125**C,4.895,4.9,S,SR,00125,0.005,09,ADA,ADAMS,1274,97,2,25,3,?,?,2018,98,UP,2018,-1,98,98,50,2016,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,NA,NA,NA,G,G,21,NA,NA,NA,LIBERTY,LIBERTY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,10.302038
3273587,SADAUS00052**C,20.774,20.991,S,US,00052,0.217,09,ADA,ADAMS,1057,122,2,42,4,J,?,2018,89,UP,2018,-1,89,89,60,2012,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,COMP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,0.8,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,LO,1,NA,0,NA,0,NA,NA,LE,3,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,N,3,99999,L,3,000052013060,NA,N,G,G,24,NA,ROME,ROME,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,446.568769
3273588,SALLSR00065**C,3.057,3.09,S,SR,00065,0.033,01,ALL,ALLEN,3009,526,2,38,3,?,?,2018,82,UP,2018,-1,82,82,60,2012,NA,25,235995.04,2020,38,474357.81,2023,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LO,3,N,3,49852,K,5,NA,NA,NA,G,G,22,NA,NA,NA,PERRY,PERRY,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,70.644052
3273589,SADASR00770**C,9.019,10.512,S,SR,00770,1.493,09,ADA,ADAMS,351,30,2,24,3,?,?,2019,74,UP,2018,-1,75,75,60,2009,109820,33,20922085.33,2022,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,LO,2,NA,NA,NA,NA,NA,0,NA,NA,F,4,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LE,3,LO,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,MF,7.35,N,3,99999,I,6,NA,NA,NA,G,G,18,NA,NA,NA,BRATTON,BRATTON,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,3099.233852
3273590,SASDSR00089**C,3.629,4.576,S,SR,00089,0.947,03,ASD,ASHLAND,1696,206,2,26,3,?,?,2023,74,UP,2018,-1,89,89,38,2016,110134,25,309271.7,2025,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,HF,7,NA,NA,NA,NA,NA,0,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,LF,2.4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,N,3,99999,L,5,NA,NA,NA,G,G,22,67224,NA,NA,MOHICAN,MOHICAN,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,2017.209646
3273591,SALLIR00075**C,6.09,6.327,S,IR,00075,0.237,01,ALL,ALLEN,43957,13934,4,81,2,?,P,2020,86,UP,2018,91,90,90,110,2013,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LF,3.2,NA,NA,MO,2.1,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,LF,3.2,NA,0,NA,NA,NA,NA,LF,3.2,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,1,49852,NA,1,NA,NA,N,P,D,48,NA,LIMA,LIMA,NA,NA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,502.712275
3273592,SALLSR00696**C,0.84,0.884,S,SR,00696,0.044,01,ALL,ALLEN,12956,6448,4,51,2,?,P,2019,80,UP,2018,-1,82,82,Nul,0,NA,Nul,-1,0,Nul,-1,0,Nul,-1,0,JTCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,LF,3.2,NA,NA,LO,1.2,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.2,NA,0,NA,NA,NA,NA,MO,4.2,NA,NA,MO,7.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,N,2,99999,NA,5,NA,NA,NA,G,D,72,NA,NA,NA,RICHLAND,RICHLAND,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,93.001405
3273593,SALLSR00198**C,0,1.505,S,SR,00198,1.505,01,ALL,ALLEN,669,21,2,26,3,?,?,2019,89,UP,2018,-1,93,93,25,2017,NA,25,83711.58,2022,Nul,0,0,Nul,0,0,FLEX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,LO,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,LO,3,N,3,99999,I,6,NA,NA,NA,G,G,22,NA,NA,NA,AMANDA,AMANDA,TIMS@D31_AG,2020-01-14T14:17:45Z,TIMS@P31_AG,2020-01-14T14:17:45Z,3202.902983
